id,label,segmentColors
10104,Dorsal_motor_nucleus_of_vagus_caudointermediate_part_10CaI,#F79D6F
10105,Dorsal_motor_nucleus_of_vagus_centrointermediate_part_10CeI,#F2C2AA
10106,Dorsal_motor_nucleus_of_vagus_dorsointermediate_part_10DI,#B84009
10107,Dorsal_motor_nucleus_of_vagus_dorsorostral_part_10DR,#B0633C
10108,Dorsal_motor_nucleus_of_vagus_medial_fringe_10F,#A67E6A
10109,Dorsal_motor_nucleus_of_vagus_rostrointermediate_part_10RI,#734934
10110,Dorsal_motor_nucleus_of_vagus_ventrointermediate_part_10VI,#B35D32
10111,Dorsal_motor_nucleus_of_vagus_ventrorostral_part_10VR,#D16A36
10112,Accessory_nerve_nucleus_11N,#3631D4
10113,Hypoglossal_nucleus_12N,#79F011
10114,Hypoglossal_nucleus_geniohyoid_part_12GH,#96ED4A
10115,Hypoglossal_nucleus_lateral_part_12L,#BDF28F
10116,Hypoglossal_nucleus_medial_part_12M,#54A60C
10117,Hypoglossal_nucleus_ventral_part_12V,#72A843
10118,Hypoglossal_nucleus_ventrolateral_part_12VL,#768C62
10119,Gracile_nucleus_Gr,#EEF76A
10120,Cuneate_nucleus_Cu,#0A88F0
10121,Cuneate_nucleus_rotundus_part_CuR,#6DB1E8
10122,Cuneate_nucleus_triangular_part_CuT,#567996
10123,External_cuneate_nucleus_ECu,#054173
10124,Lateral_pericuneate_nucleus_LPCu,#3D62DB
10125,Medial_pericuneate_nucleus_MPCu,#093DE6
10126,Spinal_trigeminal_nucleus_Sp5,#05FAA8
10127,Spinal_trigeminal_nucleus_caudal_part_Sp5C,#308C6D
10128,Spinal_trigeminal_nucleus_caudal_part_lamina_1_Sp5C1,#A5CFC1
10129,Spinal_trigeminal_nucleus_caudal_part_lamina_2_Sp5C2,#07543A
10130,Spinal_trigeminal_nucleus_caudal_part_lamina_3_4_Sp5C3/4,#3A8C71
10131,Spinal_trigeminal_nucleus_interpolar_part_Sp5I,#486E61
10132,Spinal_trigeminal_nucleus_oral_part_Sp5O,#68E3BA
10133,Ambiguus_nucleus_Amb,#7519C6
10134,Ambiguus_nucleus_compact_part_AmbC,#AB63EB
10135,Ambiguus_nucleus_loose_part_AmbL,#CBA1F0
10136,Ambiguus_nucleus_semicompact_part_AmbSC,#63328F
10137,Retroambiguus_nucleus_RAmb,#C89D5A
10138,Intermediate_reticular_nucleus_IRt,#F2A933
10139,Solitary_nucleus_Sol,#78A590
10140,Solitary_nucleus_commissural_part_SolC,#05F786
10141,Solitary_nucleus_dorsal_part_SolD,#21EB9C
10142,Solitary_nucleus_dorsolateral_part_SolDL,#92F7C8
10143,Solitary_nucleus_gelatinous_part_SolG,#D5F5E6
10144,Solitary_nucleus_interstitial_part_SolI,#82AD99
10145,Solitary_nucleus_intermediate_part_SolIM,#437D62
10146,Solitary_nucleus_medial_part_SolM,#25A86B
10147,Solitary_nucleus_paracommissural_part_SolPaC,#245C42
10148,Solitary_nucleus_ventral_part_SolV,#6A8F7D
10149,Solitary_nucleus_ventrolateral_SolVL,#0B4A2D
10150,Inferior_olivary_nucleus_IO,#B60AFA
10151,Inferior_olivary_subnucleus_A_of_medial_nucleus_IOA,#820DA8
10152,Inferior_olivary_subnucleus_B_of_medial_nucleus_IOB,#CB5BF0
10153,Inferior_olivary_beta_subnucleus_IoBe,#C251E8
10154,Inferior_olivary_subnucleus_C_of_medial_nucleus_IOC,#7C548A
10155,Inferior_olivary_dorsal_nucleus_IOD,#BC8BCC
10156,Inferior_olivary_dorsal_nucleus_caudal_part_IODC,#7E3596
10157,Inferior_olivary_dorsomedial_cell_group_IODM,#928496
10158,Inferior_olivary_cap_of_Kooy_of_the_medial_nucleus_IOK,#7E209E
10159,Inferior_olivary_medial_nucleus_IOM,#BA1673
10160,Inferior_olivary_principal_nucleus_IOPr,#500669
10161,Inferior_olivary_ventrolateral_protrusion_IOVL,#9D5BB3
10162,Intercalated_nucleus_In,#DFE2C4
10163,Raphe_pallidus_nucleus_RPa,#B2964F
10164,Raphe_obscurus_nucleus_ROb,#7EE958
10165,Raphe_magnus_nucleus_RMg,#1EB2A5
10166,Gigantocellular_reticular_nucleus_Gi,#A7BA3D
10167,Gigantocellular_reticular_nucleus_ventral_part_GiV,#C3E607
10168,Gigantocellular_reticular_nucleus_alpha_part_GiA,#DBE892
10169,Dorsal_paragigantocellular_nucleus_DPGi,#D749FC
10170,Lateral_paragigantocellular_nucleus_LPGi,#2FE0A3
10171,Vestibular_nucleus_Ve,#24792B
10172,Lateral_vestibular_nucleus_LVe,#AC220F
10173,Medial_vestibular_nucleus_MVe,#6A5040
10174,Medial_vestibular_nucleus_magnocellular_part_MVeMC,#301C9E
10175,Medial_vestibular_nucleus_parvocellular_part_MVePC,#A498ED
10176,Paravestibular_nucleus_PaVe,#0D4CEB
10177,Inferior_vestibular_nucleus_(spinal)_SpVe,#F9F6D9
10178,Superior_vestibular_nucleus_SuVe,#67981E
10179,Nucleus_of_Roller_Ro,#32E72C
10180,Arcuate_nucleus_Ar,#F2A81D
10181,Anteroventral_cochlear_nucleus_AVC,#D7591C
10182,Dorsal_cochlear_nucleus_DC,#E88C5F
10183,Granular_cell_layer_of_the_cochlear_nucleus_GrC,#8F4D2E
10184,Ventral_cochlear_nuclear_posterior_part_VCP,#943406
10301,Motor_trigeminal_nucleus_5N,#07FAD1
10302,Motor_trigeminal_nucleus_anterior_digastric_part_5ADi,#64FAE1
10303,Motor_trigeminal_nucleus_masseter_part_5Ma,#A0FAEB
10304,Mylohyoid_subnuleus_of_the_motor_trigeminal_nucleus_5MHy,#D7F7F2
10305,Motor_trigeminal_nucleus_parvocellar_part_5PC,#03A186
10306,Motor_trigeminal_nucleus_pterygoid_part_5Pt,#4B998C
10307,Motor_trigeminal_nucleus_temporalis_part_5Te,#708C88
10308,Abducens_nucleus_6N,#B9D40B
10309,Facial_nucleus_7N,#FA008C
10310,Facial_nucleus_dorsal_intermediate_subnucleus_7DI,#F2309B
10311,Facial_nucleus_dorsomedial_subnucleus_7DM,#FA78BF
10312,Facial_nucleus_intermediate_part_7I,#F5B5D8
10313,Facial_nucleus_lateral_subnucleus_7L,#FAD7EA
10314,Facial_nucleus_ventral_intermediate_subnucleus_7VI,#960354
10315,Facial_nucleus_ventrolateral_subnucleus_7VL,#964170
10316,Facial_nucleus_ventromedial_subnucleus_7VM,#946981
10317,Pontine_nuclei_Pn,#6982E0
10318,Pontine_reticular_nucleus_caudal_part_PRC(PnC),#F6A05D
10319,Pontine_reticular_nucleus_oral_part_PRO(PnO),#853F09
10320,Raphe_pontis_nucleus_RPn,#4699ED
10321,Dorsal_raphe_nucleus_DR,#294253
10322,Dorsal_raphe_nucleus_caudal_part_DRC,#2B6C99
10323,Dorsal_raphe_nucleus_dorsal_part_DRD,#1794E8
10324,Dorsal_raphe_nucleus_interfascicular_part_DRI,#6CB1E0
10325,Dorsal_raphe_nucleus_lateral_part_DRL,#156296
10326,Dorsal_raphe_nucleus_ventral_part_DRV,#AED2EB
10327,Median_raphe_nucleus_MnR,#F88B85
10328,Paramedian_raphe_nucleus_PMnR,#C323A2
10329,Posterodorsal_raphe_nucleus_PDR,#0594F5
10330,Mesencephalic_trigeminal_nucleus_Me5,#5BBBC5
10331,Locus_coeruleus_LC,#3944B7
10332,Subcoeruleus_nucleus_SubC,#989FEB
10333,Subcoeruleus_nucleus_dorsal_part_SubCD,#4C5187
10334,Subcoeruleus_nucleus_ventral_part_SubDV,#182396
10335,Laterodorsal_tegmental_nucleus_LDTg,#BB7671
10336,Laterodorsal_tegmental_nucleus_ventral_part_LDTgV,#2B97E5
10337,Dorsal_tegmental_nucleus_central_part_DTgC,#FF30A7
10338,Dorsal_tegmental_nucleus_pericentral_part_DTgP,#AD5F2C
10339,Posterodorsal_tegmental_nucleus_PDTg,#2122F8
10340,Reticulotegmental_nucleus_RtTg,#1DF41A
10341,Reticulotegmental_nucleus_lateral_part_RtTgL,#188980
10342,Central_gray_of_the_rhombencephalon_CGPn,#AD3B47
10343,Superior_olivary_nucleus_SO,#C5868D
10344,Medial_superior_olivary_nucleus_MSO,#E63045
10345,Lateral_superior_olivary_nucleus_LSO,#E8A7AF
10346,Superior_paraolivary_nucleus_SPO,#87484F
10347,Medioventral_periolivary_nucleus_MVPO,#9E1122
10348,Lateroventral_periolivary_nucleus_LVPO,#FA5064
10349,Matrix_region_of_the_rhombencephalon_Mx,#E47CD8
10350,Lateral_parabrachial_nucleus_LPB,#5DECD5
10351,Lateral_parabrachial_nucleus_central_part_LPBC,#0DA38A
10352,Lateral_parabrachial_nucleus_dorsal_part_LPBD,#A1EDE1
10353,Lateral_parabrachial_nucleus_external_part_LPBE,#437D73
10354,Lateral_parabrachial_nucleus_superior_part_LPBS,#0C826E
10355,Medial_parabrachial_nucleus_MPB,#E08031
10356,Medial_parabrachial_nucleus_external_part_MPBE,#DEB695
10401,Oculomotor_nucleus_3N,#90D424
10402,Trochlear_nucleus_4N,#D45324
10403,Inferior_colliculus_IC,#941E9A
10404,Nucleus_of_the_brachium_of_the_inferior_colliculus_BIC,#EB05F7
10405,Central_nucleus_of_the_inferior_colliculus_CIC,#ED83F2
10406,Dorsal_cortex_of_the_inferior_colliculus_DCIC,#CDA9CF
10407,External_cortex_of_the_inferior_colliculus_ECIC,#813585
10408,Superior_colliculus_SC,#227C2B
10409,Deep_gray_layer_of_the_superior_colliculus_DpG,#89AB8C
10410,Deep_white_layer_of_the_superior_colliculus_DpWh,#DAF0DC
10411,Intermediate_gray_layer_of_the_superior_colliculus_InG,#077D13
10412,Intermediate_white_layer_of_the_superior_colliculus_InWh,#AAF0B1
10413,Superficial_gray_layer_of_the_superior_colliculus_SuG,#2C4D2B
10414,Superficial_white_layer_of_the_superior_colliculus_SuWh,#33AB3F
10415,Optic_nerve_layer_of_the_superior_colliculus_Op,#04570D
10416,Periaqueductal_gray_PAG,#CE4E6D
10417,Dorsolateral_periaqueductal_gray_DLPAG,#F20540
10418,Dorsomedial_periaqueductal_gray_DMPAG,#8F0D2D
10419,Lateral_periaqueductal_gray_LPAG,#E897AB
10420,Ventrolateral_periaqueductal_gray_VLPAG,#7D394A
10421,Red_nucleus_RN,#FA0202
10422,Red_nucleus_magnocellular_part_RMC,#F08484
10423,Red_nucleus_parvocellular_part_RPC,#872727
10424,Substantia_nigra_SN,#FCDC83
10425,Substantia_nigra_compact_part_SNC,#F5B505
10426,Substantia_nigra_compact_part_dorsal_tier_SNCD,#997103
10427,Mesencephalic_reticular_nuclei(formation)_MRN(mRt),#F0649C
10434,Ventral_tegmental_area_VTA,#8F168D
10435,Ventral_tegmental_area_rostral_part_VTAR,#C26EC0
10436,Anterior_pretectal_nucleus_APT,#030A7B
11100,ctx_lh_Unknown,#000000
11101,ctx_lh_G_and_S_frontomargin,#17DC3C
11102,ctx_lh_G_and_S_occipital_inf,#173CB4
11103,ctx_lh_G_and_S_paracentral,#3F643C
11104,ctx_lh_G_and_S_subcentral,#3F14DC
11105,ctx_lh_G_and_S_transv_frontopol,#0D00FA
11106,ctx_lh_G_and_S_cingul-Ant,#1A3C00
11107,ctx_lh_G_and_S_cingul-Mid-Ant,#1A3C4B
11108,ctx_lh_G_and_S_cingul-Mid-Post,#1A3C96
11109,ctx_lh_G_cingul-Post-dorsal,#193CFA
11110,ctx_lh_G_cingul-Post-ventral,#3C1919
11111,ctx_lh_G_cuneus,#B41414
11112,ctx_lh_G_front_inf-Opercular,#DC1464
11113,ctx_lh_G_front_inf-Orbital,#8C3C3C
11114,ctx_lh_G_front_inf-Triangul,#B4DC8C
11115,ctx_lh_G_front_middle,#8C64B4
11116,ctx_lh_G_front_sup,#B4148C
11117,ctx_lh_G_Ins_lg_and_S_cent_ins,#170A0A
11118,ctx_lh_G_insular_short,#E18C8C
11119,ctx_lh_G_occipital_middle,#B43CB4
11120,ctx_lh_G_occipital_sup,#14DC3C
11121,ctx_lh_G_oc-temp_lat-fusifor,#3C148C
11122,ctx_lh_G_oc-temp_med-Lingual,#DCB48C
11123,ctx_lh_G_oc-temp_med-Parahip,#416414
11124,ctx_lh_G_orbital,#DC3C14
11125,ctx_lh_G_pariet_inf-Angular,#143CDC
11126,ctx_lh_G_pariet_inf-Supramar,#64643C
11127,ctx_lh_G_parietal_sup,#DCB4DC
11128,ctx_lh_G_postcentral,#14B48C
11129,ctx_lh_G_precentral,#3C8CB4
11130,ctx_lh_G_precuneus,#19148C
11131,ctx_lh_G_rectus,#143C64
11132,ctx_lh_G_subcallosal,#3CDC14
11133,ctx_lh_G_temp_sup-G_T_transv,#3C3CDC
11134,ctx_lh_G_temp_sup-Lateral,#DC3CDC
11135,ctx_lh_G_temp_sup-Plan_polar,#41DC3C
11136,ctx_lh_G_temp_sup-Plan_tempo,#198C14
11137,ctx_lh_G_temporal_inf,#DCDC64
11138,ctx_lh_G_temporal_middle,#B43C3C
11139,ctx_lh_Lat_Fis-ant-Horizont,#3D14DC
11140,ctx_lh_Lat_Fis-ant-Vertical,#3D143C
11141,ctx_lh_Lat_Fis-post,#3D3C64
11142,ctx_lh_Medial_wall,#191919
11143,ctx_lh_Pole_occipital,#8C143C
11144,ctx_lh_Pole_temporal,#DCB414
11145,ctx_lh_S_calcarine,#3FB4B4
11146,ctx_lh_S_central,#DD140A
11147,ctx_lh_S_cingul-Marginalis,#DD1464
11148,ctx_lh_S_circular_insula_ant,#DD3C8C
11149,ctx_lh_S_circular_insula_inf,#DD14DC
11150,ctx_lh_S_circular_insula_sup,#3DDCDC
11151,ctx_lh_S_collat_transv_ant,#64C8C8
11152,ctx_lh_S_collat_transv_post,#0AC8C8
11153,ctx_lh_S_front_inf,#DDDC14
11154,ctx_lh_S_front_middle,#8D1464
11155,ctx_lh_S_front_sup,#3DDC64
11156,ctx_lh_S_interm_prim-Jensen,#8D3C14
11157,ctx_lh_S_intrapariet_and_P_trans,#8F14DC
11158,ctx_lh_S_oc_middle_and_Lunatus,#653CDC
11159,ctx_lh_S_oc_sup_and_transversal,#15148C
11160,ctx_lh_S_occipital_ant,#3D14B4
11161,ctx_lh_S_oc-temp_lat,#DD8C14
11162,ctx_lh_S_oc-temp_med_and_Lingual,#8D64DC
11163,ctx_lh_S_orbital_lateral,#DD6414
11164,ctx_lh_S_orbital_med-olfact,#B5C814
11165,ctx_lh_S_orbital-H_Shaped,#651414
11166,ctx_lh_S_parieto_occipital,#6564B4
11167,ctx_lh_S_pericallosal,#B5DC14
11168,ctx_lh_S_postcentral,#158CC8
11169,ctx_lh_S_precentral-inf-part,#1514F0
11170,ctx_lh_S_precentral-sup-part,#1514C8
11171,ctx_lh_S_suborbital,#15143C
11172,ctx_lh_S_subparietal,#653C3C
11173,ctx_lh_S_temporal_inf,#15B4B4
11174,ctx_lh_S_temporal_sup,#DFDC3C
11175,ctx_lh_S_temporal_transverse,#DD3C3C
11300,ctx_lh_high_myelin,#EB3E4E
12100,ctx_rh_Unknown,#000000
12101,ctx_rh_G_and_S_frontomargin,#17DC3C
12102,ctx_rh_G_and_S_occipital_inf,#173CB4
12103,ctx_rh_G_and_S_paracentral,#3F643C
12104,ctx_rh_G_and_S_subcentral,#3F14DC
12105,ctx_rh_G_and_S_transv_frontopol,#0D00FA
12106,ctx_rh_G_and_S_cingul-Ant,#1A3C00
12107,ctx_rh_G_and_S_cingul-Mid-Ant,#1A3C4B
12108,ctx_rh_G_and_S_cingul-Mid-Post,#1A3C96
12109,ctx_rh_G_cingul-Post-dorsal,#193CFA
12110,ctx_rh_G_cingul-Post-ventral,#3C1919
12111,ctx_rh_G_cuneus,#B41414
12112,ctx_rh_G_front_inf-Opercular,#DC1464
12113,ctx_rh_G_front_inf-Orbital,#8C3C3C
12114,ctx_rh_G_front_inf-Triangul,#B4DC8C
12115,ctx_rh_G_front_middle,#8C64B4
12116,ctx_rh_G_front_sup,#B4148C
12117,ctx_rh_G_Ins_lg_and_S_cent_ins,#170A0A
12118,ctx_rh_G_insular_short,#E18C8C
12119,ctx_rh_G_occipital_middle,#B43CB4
12120,ctx_rh_G_occipital_sup,#14DC3C
12121,ctx_rh_G_oc-temp_lat-fusifor,#3C148C
12122,ctx_rh_G_oc-temp_med-Lingual,#DCB48C
12123,ctx_rh_G_oc-temp_med-Parahip,#416414
12124,ctx_rh_G_orbital,#DC3C14
12125,ctx_rh_G_pariet_inf-Angular,#143CDC
12126,ctx_rh_G_pariet_inf-Supramar,#64643C
12127,ctx_rh_G_parietal_sup,#DCB4DC
12128,ctx_rh_G_postcentral,#14B48C
12129,ctx_rh_G_precentral,#3C8CB4
12130,ctx_rh_G_precuneus,#19148C
12131,ctx_rh_G_rectus,#143C64
12132,ctx_rh_G_subcallosal,#3CDC14
12133,ctx_rh_G_temp_sup-G_T_transv,#3C3CDC
12134,ctx_rh_G_temp_sup-Lateral,#DC3CDC
12135,ctx_rh_G_temp_sup-Plan_polar,#41DC3C
12136,ctx_rh_G_temp_sup-Plan_tempo,#198C14
12137,ctx_rh_G_temporal_inf,#DCDC64
12138,ctx_rh_G_temporal_middle,#B43C3C
12139,ctx_rh_Lat_Fis-ant-Horizont,#3D14DC
12140,ctx_rh_Lat_Fis-ant-Vertical,#3D143C
12141,ctx_rh_Lat_Fis-post,#3D3C64
12142,ctx_rh_Medial_wall,#191919
12143,ctx_rh_Pole_occipital,#8C143C
12144,ctx_rh_Pole_temporal,#DCB414
12145,ctx_rh_S_calcarine,#3FB4B4
12146,ctx_rh_S_central,#DD140A
12147,ctx_rh_S_cingul-Marginalis,#DD1464
12148,ctx_rh_S_circular_insula_ant,#DD3C8C
12149,ctx_rh_S_circular_insula_inf,#DD14DC
12150,ctx_rh_S_circular_insula_sup,#3DDCDC
12151,ctx_rh_S_collat_transv_ant,#64C8C8
12152,ctx_rh_S_collat_transv_post,#0AC8C8
12153,ctx_rh_S_front_inf,#DDDC14
12154,ctx_rh_S_front_middle,#8D1464
12155,ctx_rh_S_front_sup,#3DDC64
12156,ctx_rh_S_interm_prim-Jensen,#8D3C14
12157,ctx_rh_S_intrapariet_and_P_trans,#8F14DC
12158,ctx_rh_S_oc_middle_and_Lunatus,#653CDC
12159,ctx_rh_S_oc_sup_and_transversal,#15148C
12160,ctx_rh_S_occipital_ant,#3D14B4
12161,ctx_rh_S_oc-temp_lat,#DD8C14
12162,ctx_rh_S_oc-temp_med_and_Lingual,#8D64DC
12163,ctx_rh_S_orbital_lateral,#DD6414
12164,ctx_rh_S_orbital_med-olfact,#B5C814
12165,ctx_rh_S_orbital-H_Shaped,#651414
12166,ctx_rh_S_parieto_occipital,#6564B4
12167,ctx_rh_S_pericallosal,#B5DC14
12168,ctx_rh_S_postcentral,#158CC8
12169,ctx_rh_S_precentral-inf-part,#1514F0
12170,ctx_rh_S_precentral-sup-part,#1514C8
12171,ctx_rh_S_suborbital,#15143C
12172,ctx_rh_S_subparietal,#653C3C
12173,ctx_rh_S_temporal_inf,#15B4B4
12174,ctx_rh_S_temporal_sup,#DFDC3C
12175,ctx_rh_S_temporal_transverse,#DD3C3C
12300,ctx_rh_high_myelin,#EB524E
13100,wm_lh_Unknown,#000000
13101,wm_lh_G_and_S_frontomargin,#17DC3C
13102,wm_lh_G_and_S_occipital_inf,#173CB4
13103,wm_lh_G_and_S_paracentral,#3F643C
13104,wm_lh_G_and_S_subcentral,#3F14DC
13105,wm_lh_G_and_S_transv_frontopol,#0D00FA
13106,wm_lh_G_and_S_cingul-Ant,#1A3C00
13107,wm_lh_G_and_S_cingul-Mid-Ant,#1A3C4B
13108,wm_lh_G_and_S_cingul-Mid-Post,#1A3C96
13109,wm_lh_G_cingul-Post-dorsal,#193CFA
13110,wm_lh_G_cingul-Post-ventral,#3C1919
13111,wm_lh_G_cuneus,#B41414
13112,wm_lh_G_front_inf-Opercular,#DC1464
13113,wm_lh_G_front_inf-Orbital,#8C3C3C
13114,wm_lh_G_front_inf-Triangul,#B4DC8C
13115,wm_lh_G_front_middle,#8C64B4
13116,wm_lh_G_front_sup,#B4148C
13117,wm_lh_G_Ins_lg_and_S_cent_ins,#170A0A
13118,wm_lh_G_insular_short,#E18C8C
13119,wm_lh_G_occipital_middle,#B43CB4
13120,wm_lh_G_occipital_sup,#14DC3C
13121,wm_lh_G_oc-temp_lat-fusifor,#3C148C
13122,wm_lh_G_oc-temp_med-Lingual,#DCB48C
13123,wm_lh_G_oc-temp_med-Parahip,#416414
13124,wm_lh_G_orbital,#DC3C14
13125,wm_lh_G_pariet_inf-Angular,#143CDC
13126,wm_lh_G_pariet_inf-Supramar,#64643C
13127,wm_lh_G_parietal_sup,#DCB4DC
13128,wm_lh_G_postcentral,#14B48C
13129,wm_lh_G_precentral,#3C8CB4
13130,wm_lh_G_precuneus,#19148C
13131,wm_lh_G_rectus,#143C64
13132,wm_lh_G_subcallosal,#3CDC14
13133,wm_lh_G_temp_sup-G_T_transv,#3C3CDC
13134,wm_lh_G_temp_sup-Lateral,#DC3CDC
13135,wm_lh_G_temp_sup-Plan_polar,#41DC3C
13136,wm_lh_G_temp_sup-Plan_tempo,#198C14
13137,wm_lh_G_temporal_inf,#DCDC64
13138,wm_lh_G_temporal_middle,#B43C3C
13139,wm_lh_Lat_Fis-ant-Horizont,#3D14DC
13140,wm_lh_Lat_Fis-ant-Vertical,#3D143C
13141,wm_lh_Lat_Fis-post,#3D3C64
13142,wm_lh_Medial_wall,#191919
13143,wm_lh_Pole_occipital,#8C143C
13144,wm_lh_Pole_temporal,#DCB414
13145,wm_lh_S_calcarine,#3FB4B4
13146,wm_lh_S_central,#DD140A
13147,wm_lh_S_cingul-Marginalis,#DD1464
13148,wm_lh_S_circular_insula_ant,#DD3C8C
13149,wm_lh_S_circular_insula_inf,#DD14DC
13150,wm_lh_S_circular_insula_sup,#3DDCDC
13151,wm_lh_S_collat_transv_ant,#64C8C8
13152,wm_lh_S_collat_transv_post,#0AC8C8
13153,wm_lh_S_front_inf,#DDDC14
13154,wm_lh_S_front_middle,#8D1464
13155,wm_lh_S_front_sup,#3DDC64
13156,wm_lh_S_interm_prim-Jensen,#8D3C14
13157,wm_lh_S_intrapariet_and_P_trans,#8F14DC
13158,wm_lh_S_oc_middle_and_Lunatus,#653CDC
13159,wm_lh_S_oc_sup_and_transversal,#15148C
13160,wm_lh_S_occipital_ant,#3D14B4
13161,wm_lh_S_oc-temp_lat,#DD8C14
13162,wm_lh_S_oc-temp_med_and_Lingual,#8D64DC
13163,wm_lh_S_orbital_lateral,#DD6414
13164,wm_lh_S_orbital_med-olfact,#B5C814
13165,wm_lh_S_orbital-H_Shaped,#651414
13166,wm_lh_S_parieto_occipital,#6564B4
13167,wm_lh_S_pericallosal,#B5DC14
13168,wm_lh_S_postcentral,#158CC8
13169,wm_lh_S_precentral-inf-part,#1514F0
13170,wm_lh_S_precentral-sup-part,#1514C8
13171,wm_lh_S_suborbital,#15143C
13172,wm_lh_S_subparietal,#653C3C
13173,wm_lh_S_temporal_inf,#15B4B4
13174,wm_lh_S_temporal_sup,#DFDC3C
13175,wm_lh_S_temporal_transverse,#DD3C3C
14100,wm_rh_Unknown,#000000
14101,wm_rh_G_and_S_frontomargin,#17DC3C
14102,wm_rh_G_and_S_occipital_inf,#173CB4
14103,wm_rh_G_and_S_paracentral,#3F643C
14104,wm_rh_G_and_S_subcentral,#3F14DC
14105,wm_rh_G_and_S_transv_frontopol,#0D00FA
14106,wm_rh_G_and_S_cingul-Ant,#1A3C00
14107,wm_rh_G_and_S_cingul-Mid-Ant,#1A3C4B
14108,wm_rh_G_and_S_cingul-Mid-Post,#1A3C96
14109,wm_rh_G_cingul-Post-dorsal,#193CFA
14110,wm_rh_G_cingul-Post-ventral,#3C1919
14111,wm_rh_G_cuneus,#B41414
14112,wm_rh_G_front_inf-Opercular,#DC1464
14113,wm_rh_G_front_inf-Orbital,#8C3C3C
14114,wm_rh_G_front_inf-Triangul,#B4DC8C
14115,wm_rh_G_front_middle,#8C64B4
14116,wm_rh_G_front_sup,#B4148C
14117,wm_rh_G_Ins_lg_and_S_cent_ins,#170A0A
14118,wm_rh_G_insular_short,#E18C8C
14119,wm_rh_G_occipital_middle,#B43CB4
14120,wm_rh_G_occipital_sup,#14DC3C
14121,wm_rh_G_oc-temp_lat-fusifor,#3C148C
14122,wm_rh_G_oc-temp_med-Lingual,#DCB48C
14123,wm_rh_G_oc-temp_med-Parahip,#416414
14124,wm_rh_G_orbital,#DC3C14
14125,wm_rh_G_pariet_inf-Angular,#143CDC
14126,wm_rh_G_pariet_inf-Supramar,#64643C
14127,wm_rh_G_parietal_sup,#DCB4DC
14128,wm_rh_G_postcentral,#14B48C
14129,wm_rh_G_precentral,#3C8CB4
14130,wm_rh_G_precuneus,#19148C
14131,wm_rh_G_rectus,#143C64
14132,wm_rh_G_subcallosal,#3CDC14
14133,wm_rh_G_temp_sup-G_T_transv,#3C3CDC
14134,wm_rh_G_temp_sup-Lateral,#DC3CDC
14135,wm_rh_G_temp_sup-Plan_polar,#41DC3C
14136,wm_rh_G_temp_sup-Plan_tempo,#198C14
14137,wm_rh_G_temporal_inf,#DCDC64
14138,wm_rh_G_temporal_middle,#B43C3C
14139,wm_rh_Lat_Fis-ant-Horizont,#3D14DC
14140,wm_rh_Lat_Fis-ant-Vertical,#3D143C
14141,wm_rh_Lat_Fis-post,#3D3C64
14142,wm_rh_Medial_wall,#191919
14143,wm_rh_Pole_occipital,#8C143C
14144,wm_rh_Pole_temporal,#DCB414
14145,wm_rh_S_calcarine,#3FB4B4
14146,wm_rh_S_central,#DD140A
14147,wm_rh_S_cingul-Marginalis,#DD1464
14148,wm_rh_S_circular_insula_ant,#DD3C8C
14149,wm_rh_S_circular_insula_inf,#DD14DC
14150,wm_rh_S_circular_insula_sup,#3DDCDC
14151,wm_rh_S_collat_transv_ant,#64C8C8
14152,wm_rh_S_collat_transv_post,#0AC8C8
14153,wm_rh_S_front_inf,#DDDC14
14154,wm_rh_S_front_middle,#8D1464
14155,wm_rh_S_front_sup,#3DDC64
14156,wm_rh_S_interm_prim-Jensen,#8D3C14
14157,wm_rh_S_intrapariet_and_P_trans,#8F14DC
14158,wm_rh_S_oc_middle_and_Lunatus,#653CDC
14159,wm_rh_S_oc_sup_and_transversal,#15148C
14160,wm_rh_S_occipital_ant,#3D14B4
14161,wm_rh_S_oc-temp_lat,#DD8C14
14162,wm_rh_S_oc-temp_med_and_Lingual,#8D64DC
14163,wm_rh_S_orbital_lateral,#DD6414
14164,wm_rh_S_orbital_med-olfact,#B5C814
14165,wm_rh_S_orbital-H_Shaped,#651414
14166,wm_rh_S_parieto_occipital,#6564B4
14167,wm_rh_S_pericallosal,#B5DC14
14168,wm_rh_S_postcentral,#158CC8
14169,wm_rh_S_precentral-inf-part,#1514F0
14170,wm_rh_S_precentral-sup-part,#1514C8
14171,wm_rh_S_suborbital,#15143C
14172,wm_rh_S_subparietal,#653C3C
14173,wm_rh_S_temporal_inf,#15B4B4
14174,wm_rh_S_temporal_sup,#DFDC3C
14175,wm_rh_S_temporal_transverse,#DD3C3C
15000,yeo7_lh_Unknown,#000000
15001,yeo7_lh_Net_1,#781286
15002,yeo7_lh_Net_2,#4682B4
15003,yeo7_lh_Net_3,#00760E
15004,yeo7_lh_Net_4,#C43AFA
15005,yeo7_lh_Net_5,#DCF8A4
15006,yeo7_lh_Net_6,#E69422
15007,yeo7_lh_Net_7,#CD3E4E
15010,yeo7_rh_Net_Unknown,#000000
15011,yeo7_rh_Net_1,#781286
15012,yeo7_rh_Net_2,#4682B4
15013,yeo7_rh_Net_3,#00760E
15014,yeo7_rh_Net_4,#C43AFA
15015,yeo7_rh_Net_5,#DCF8A4
15016,yeo7_rh_Net_6,#E69422
15017,yeo7_rh_Net_7,#CD3E4E
15100,yeo17_lh_Net_Unknown,#000000
